Constituency,Ac No,Const. Type,Cand Age,Cand Category,Cand Name,Gender,Cand Sl No,% of Vote Share,"""Candidate Count""",Total Votes (Overall),State Filter,Margin Bands,LOD: Cand Votes Polled,Cand Votes as % of Total Const Votes,winner count,Age Band,Candidate_Position (copy),Candidate_Position (group),Candidate Position,Count of Candidates (SNo),LOD: Const Votes Polled,Partyabbre,Partytype,Party Name,St Code,State,Total Votes Polled,Total Votes Polled (R),Year,Margin
Amargarh,106,GEN,,NULL,None Of The Above,NOTA,13,0.01%,Candidate Count,15443466,TRUE,Upto 100,850,1%,0,>70,4,Lost,4,1,131553,NOTA,NOTA,None of the Above,S19,Punjab,850,850,2017,0
Batala,7,GEN,,NULL,None Of The Above,NOTA,14,0.00%,Candidate Count,15443466,TRUE,Upto 100,713,1%,0,>70,4,Lost,4,1,123414,NOTA,NOTA,None of the Above,S19,Punjab,713,713,2017,0
Amritsar North,15,GEN,,NULL,None Of The Above,NOTA,14,0.01%,Candidate Count,15443466,TRUE,Upto 100,972,1%,0,>70,4,Lost,4,1,118084,NOTA,NOTA,None of the Above,S19,Punjab,972,972,2017,0
Bathinda Urban,92,GEN,,NULL,None Of The Above,NOTA,14,0.01%,Candidate Count,15443466,TRUE,Upto 100,1208,1%,0,>70,4,Lost,4,1,151392,NOTA,NOTA,None of the Above,S19,Punjab,1208,1208,2017,0
Patiala Rural,110,GEN,,NULL,None Of The Above,NOTA,14,0.01%,Candidate Count,15443466,TRUE,Upto 100,1009,1%,0,>70,6,Lost,6,1,146668,NOTA,NOTA,None of the Above,S19,Punjab,1009,1009,2017,0
Ludhiana West,64,GEN,,NULL,None Of The Above,NOTA,15,0.01%,Candidate Count,15443466,TRUE,Upto 100,1066,1%,0,>70,4,Lost,4,1,122515,NOTA,NOTA,None of the Above,S19,Punjab,1066,1066,2017,0
Rampura Phul,90,GEN,,NULL,None Of The Above,NOTA,15,0.00%,Candidate Count,15443466,TRUE,Upto 100,445,0%,0,>70,7,Lost,7,1,136607,NOTA,NOTA,None of the Above,S19,Punjab,445,445,2017,0
Ajnala,11,GEN,,NULL,None Of The Above,NOTA,16,0.00%,Candidate Count,15443466,TRUE,Upto 100,641,1%,0,>70,5,Lost,5,1,121487,NOTA,NOTA,None of the Above,S19,Punjab,641,641,2017,0
Amritsar East,18,GEN,,NULL,None Of The Above,NOTA,16,0.00%,Candidate Count,15443466,TRUE,Upto 100,537,1%,0,>70,7,Lost,7,1,99664,NOTA,NOTA,None of the Above,S19,Punjab,537,537,2017,0
S.A.S.Nagar,53,GEN,,NULL,None Of The Above,NOTA,16,0.01%,Candidate Count,15443466,TRUE,Upto 100,1139,1%,0,>70,4,Lost,4,1,140803,NOTA,NOTA,None of the Above,S19,Punjab,1139,1139,2017,0
Guru Har Sahai,78,GEN,,NULL,None Of The Above,NOTA,16,0.00%,Candidate Count,15443466,TRUE,Upto 100,724,1%,0,>70,4,Lost,4,1,137298,NOTA,NOTA,None of the Above,S19,Punjab,724,724,2017,0
Fazilka,80,GEN,,NULL,None Of The Above,NOTA,16,0.00%,Candidate Count,15443466,TRUE,Upto 100,669,0%,0,>70,7,Lost,7,1,143073,NOTA,NOTA,None of the Above,S19,Punjab,669,669,2017,0
Sanour,114,GEN,,NULL,None Of The Above,NOTA,19,0.00%,Candidate Count,15443466,TRUE,Upto 100,769,0%,0,>70,7,Lost,7,1,164791,NOTA,NOTA,None of the Above,S19,Punjab,769,769,2017,0
Gidderbaha,84,GEN,51,SC,Sheela Rani,Female,5,0.00%,Candidate Count,15443466,TRUE,Upto 100,582,0%,0,51-60,6,Lost,6,1,139227,BSP,National,Bahujan Samaj Party,S19,Punjab,582,582,2017,0
Barnala,103,GEN,44,SC,Paramjit Kaur,Female,5,0.02%,Candidate Count,15443466,TRUE,Upto 100,2369,2%,0,41-45,5,Lost,5,1,134152,BSP,National,Bahujan Samaj Party,S19,Punjab,2369,2369,2017,0
Nakodar,31,GEN,52,SC,Inderjit Kaur,Female,5,0.00%,Candidate Count,15443466,TRUE,Upto 100,465,0%,0,51-60,8,Lost,8,1,143322,BSP(A),Unrecognised,Bahujan Samaj Party  (Ambedkar),S19,Punjab,465,465,2017,0
Amritsar East,18,GEN,58,SC,Amita,Female,6,0.00%,Candidate Count,15443466,TRUE,Upto 100,150,0%,0,51-60,11,Lost,11,1,99664,DPIN,Unrecognised,Democratic Party of India (Ambedkar),S19,Punjab,150,150,2017,0
Moga,73,GEN,43,SC,Paramjit,Female,9,0.00%,Candidate Count,15443466,TRUE,Upto 100,310,0%,0,41-45,11,Lost,11,1,145463,IND,Independent,Independent,S19,Punjab,310,310,2017,0
Shahkot,32,GEN,50,SC,Gurbax Kaur,Female,11,0.00%,Candidate Count,15443466,TRUE,Upto 100,684,1%,0,46-50,7,Lost,7,1,135356,IND,Independent,Independent,S19,Punjab,684,684,2017,0
Sanour,114,GEN,66,SC,Kulwant Kaur Bhunerheri,Female,11,0.00%,Candidate Count,15443466,TRUE,Upto 100,185,0%,0,61-70,17,Lost,17,1,164791,IND,Independent,Independent,S19,Punjab,185,185,2017,0
S.A.S.Nagar,53,GEN,37,SC,Kamaljot Kaur,Female,12,0.00%,Candidate Count,15443466,TRUE,Upto 100,314,0%,0,36-40,10,Lost,10,1,140803,IND,Independent,Independent,S19,Punjab,314,314,2017,0
Amritsar East,18,GEN,40,SC,Gurjit Kaur,Female,13,0.00%,Candidate Count,15443466,TRUE,Upto 100,145,0%,0,36-40,12,Lost,12,1,99664,IND,Independent,Independent,S19,Punjab,145,145,2017,0
Bathinda Urban,92,GEN,44,SC,Bimla Rani,Female,13,0.00%,Candidate Count,15443466,TRUE,Upto 100,337,0%,0,41-45,9,Lost,9,1,151392,IND,Independent,Independent,S19,Punjab,337,337,2017,0
Fatehgarh Churian,9,GEN,60,SC,Amarjit Singh,Male,1,0.00%,Candidate Count,15443466,TRUE,Upto 100,605,0%,0,51-60,5,Lost,5,1,124045,BSP,National,Bahujan Samaj Party,S19,Punjab,605,605,2017,0
Patti,23,GEN,61,SC,Avtar Singh,Male,1,0.00%,Candidate Count,15443466,TRUE,Upto 100,762,1%,0,61-70,4,Lost,4,1,143413,BSP,National,Bahujan Samaj Party,S19,Punjab,762,762,2017,0
Khadoor Sahib,24,GEN,62,SC,Dyal Singh,Male,1,0.00%,Candidate Count,15443466,TRUE,Upto 100,770,1%,0,61-70,7,Lost,7,1,146362,BSP,National,Bahujan Samaj Party,S19,Punjab,770,770,2017,0
Bholath,26,GEN,53,SC,Satpal,Male,1,0.00%,Candidate Count,15443466,TRUE,Upto 100,513,1%,0,51-60,5,Lost,5,1,97940,BSP,National,Bahujan Samaj Party,S19,Punjab,513,513,2017,0
Kharar,52,GEN,47,SC,Harbhajan Singh,Male,1,0.02%,Candidate Count,15443466,TRUE,Upto 100,2619,2%,0,46-50,4,Lost,4,1,159478,BSP,National,Bahujan Samaj Party,S19,Punjab,2619,2619,2017,0
S.A.S.Nagar,53,GEN,61,SC,Sarbjit Singh,Male,1,0.01%,Candidate Count,15443466,TRUE,Upto 100,1027,1%,0,61-70,5,Lost,5,1,140803,BSP,National,Bahujan Samaj Party,S19,Punjab,1027,1027,2017,0
Ludhiana West,64,GEN,44,SC,Arun Kumar,Male,1,0.00%,Candidate Count,15443466,TRUE,Upto 100,272,0%,0,41-45,6,Lost,6,1,122515,NCP,National,Nationalist Congress Party,S19,Punjab,272,272,2017,0
Muktsar,86,GEN,43,SC,Ashok Kumar,Male,1,0.00%,Candidate Count,15443466,TRUE,Upto 100,741,1%,0,41-45,6,Lost,6,1,147084,BSP,National,Bahujan Samaj Party,S19,Punjab,741,741,2017,0
Kotkapura,88,GEN,39,SC,Avtar Krishan,Male,1,0.01%,Candidate Count,15443466,TRUE,Upto 100,1278,1%,0,36-40,4,Lost,4,1,122303,BSP,National,Bahujan Samaj Party,S19,Punjab,1278,1278,2017,0
Rampura Phul,90,GEN,41,SC,Avtar Singh,Male,1,0.00%,Candidate Count,15443466,TRUE,Upto 100,648,0%,0,41-45,5,Lost,5,1,136607,BSP,National,Bahujan Samaj Party,S19,Punjab,648,648,2017,0
Sangrur,108,GEN,68,SC,Atma Singh,Male,1,0.01%,Candidate Count,15443466,TRUE,Upto 100,939,1%,0,61-70,5,Lost,5,1,142781,BSP,National,Bahujan Samaj Party,S19,Punjab,939,939,2017,0
Sujanpur,1,GEN,58,SC,Karnail Chand,Male,2,0.01%,Candidate Count,15443466,TRUE,Upto 100,1083,1%,0,51-60,6,Lost,6,1,125369,BSP,National,Bahujan Samaj Party,S19,Punjab,1083,1083,2017,0
Majitha,13,GEN,39,SC,Surjit Singh,Male,2,0.00%,Candidate Count,15443466,TRUE,Upto 100,700,1%,0,36-40,5,Lost,5,1,122608,BSP,National,Bahujan Samaj Party,S19,Punjab,700,700,2017,0
Amritsar East,18,GEN,51,SC,Tarsem Singh,Male,2,0.01%,Candidate Count,15443466,TRUE,Upto 100,1237,1%,0,51-60,6,Lost,6,1,99664,BSP,National,Bahujan Samaj Party,S19,Punjab,1237,1237,2017,0
Tarn Taran,21,GEN,38,SC,Sukhdev Singh,Male,2,0.01%,Candidate Count,15443466,TRUE,Upto 100,1115,1%,0,36-40,4,Lost,4,1,132573,CPM,National,Communist Party of India  (Marxist),S19,Punjab,1115,1115,2017,0
Hoshiarpur,43,GEN,58,SC,Surinder Kumar,Male,2,0.03%,Candidate Count,15443466,TRUE,Upto 100,4442,4%,0,51-60,4,Lost,4,1,123179,BSP,National,Bahujan Samaj Party,S19,Punjab,4442,4442,2017,0
Ludhiana East,60,GEN,43,SC,Hardeep Singh (Bawa),Male,2,0.00%,Candidate Count,15443466,TRUE,Upto 100,371,0%,0,41-45,7,Lost,7,1,130213,AITC,National,All India Trinamool Congress,S19,Punjab,371,371,2017,0
Ludhiana South,61,GEN,63,SC,Charan Singh,Male,2,0.01%,Candidate Count,15443466,TRUE,Upto 100,1089,1%,0,61-70,4,Lost,4,1,101713,BSP,National,Bahujan Samaj Party,S19,Punjab,1089,1089,2017,0
Ludhiana North,65,GEN,38,SC,Rajinder Kumar,Male,2,0.01%,Candidate Count,15443466,TRUE,Upto 100,1513,1%,0,36-40,6,Lost,6,1,124557,BSP,National,Bahujan Samaj Party,S19,Punjab,1513,1513,2017,0
Guru Har Sahai,78,GEN,41,SC,Gurmukh Singh,Male,2,0.00%,Candidate Count,15443466,TRUE,Upto 100,530,0%,0,41-45,5,Lost,5,1,137298,BSP,National,Bahujan Samaj Party,S19,Punjab,530,530,2017,0
Jalalabad,79,GEN,44,SC,Surinder Singh,Male,2,0.01%,Candidate Count,15443466,TRUE,Upto 100,1743,1%,0,41-45,4,Lost,4,1,169049,CPI,National,Communist Party of India,S19,Punjab,1743,1743,2017,0
Bathinda Urban,92,GEN,44,SC,Suresh Kumar,Male,2,0.01%,Candidate Count,15443466,TRUE,Upto 100,913,1%,0,41-45,5,Lost,5,1,151392,BSP,National,Bahujan Samaj Party,S19,Punjab,913,913,2017,0
Ajnala,11,GEN,56,SC,Balwinder Singh,Male,3,0.01%,Candidate Count,15443466,TRUE,Upto 100,860,1%,0,51-60,4,Lost,4,1,121487,BSP,National,Bahujan Samaj Party,S19,Punjab,860,860,2017,0
Raja Sansi,12,GEN,43,SC,Lakhbir Singh,Male,3,0.01%,Candidate Count,15443466,TRUE,Upto 100,819,1%,0,41-45,7,Lost,7,1,132008,BSP,National,Bahujan Samaj Party,S19,Punjab,819,819,2017,0
Amritsar North,15,GEN,43,SC,Manjit Singh,Male,3,0.00%,Candidate Count,15443466,TRUE,Upto 100,603,1%,0,41-45,5,Lost,5,1,118084,BSP,National,Bahujan Samaj Party,S19,Punjab,603,603,2017,0
Amritsar South,19,GEN,35,SC,Sushil Kumar,Male,3,0.00%,Candidate Count,15443466,TRUE,Upto 100,446,0%,0,31-35,7,Lost,7,1,93361,BSP,National,Bahujan Samaj Party,S19,Punjab,446,446,2017,0
Jalandhar Central,35,GEN,52,SC,Madan Bhatti,Male,3,0.01%,Candidate Count,15443466,TRUE,Upto 100,1261,1%,0,51-60,4,Lost,4,1,106347,BSP,National,Bahujan Samaj Party,S19,Punjab,1261,1261,2017,0
Mukerian,39,GEN,38,SC,Karamjit Singh,Male,3,0.02%,Candidate Count,15443466,TRUE,Upto 100,2718,2%,0,36-40,5,Lost,5,1,135901,BSP,National,Bahujan Samaj Party,S19,Punjab,2718,2718,2017,0
Anandpur Sahib,49,GEN,41,SC,Gurcharan Singh Khalsa,Male,3,0.01%,Candidate Count,15443466,TRUE,Upto 100,1442,1%,0,41-45,5,Lost,5,1,135078,BSP,National,Bahujan Samaj Party,S19,Punjab,1442,1442,2017,0
Ludhiana East,60,GEN,40,SC,Gurpreet Singh,Male,3,0.01%,Candidate Count,15443466,TRUE,Upto 100,2076,2%,0,36-40,4,Lost,4,1,130213,BSP,National,Bahujan Samaj Party,S19,Punjab,2076,2076,2017,0
Atam Nagar,62,GEN,27,SC,Deepak,Male,3,0.00%,Candidate Count,15443466,TRUE,Upto 100,133,0%,0,Upto 30,11,Lost,11,1,107119,NCP,National,Nationalist Congress Party,S19,Punjab,133,133,2017,0
Dharamkot,74,GEN,41,SC,Jagga Singh,Male,3,0.00%,Candidate Count,15443466,TRUE,Upto 100,456,0%,0,41-45,7,Lost,7,1,143996,BSP,National,Bahujan Samaj Party,S19,Punjab,456,456,2017,0
Fazilka,80,GEN,28,SC,Harjeet Singh,Male,3,0.00%,Candidate Count,15443466,TRUE,Upto 100,630,0%,0,Upto 30,9,Lost,9,1,143073,BSP,National,Bahujan Samaj Party,S19,Punjab,630,630,2017,0
Faridkot,87,GEN,56,SC,Gurbax Singh Chauhan,Male,3,0.01%,Candidate Count,15443466,TRUE,Upto 100,1031,1%,0,51-60,4,Lost,4,1,126420,BSP,National,Bahujan Samaj Party,S19,Punjab,1031,1031,2017,0
Mansa,96,GEN,34,SC,Bhupinder Singh Birval,Male,3,0.01%,Candidate Count,15443466,TRUE,Upto 100,1385,1%,0,31-35,6,Lost,6,1,174326,BSP,National,Bahujan Samaj Party,S19,Punjab,1385,1385,2017,0
Sardulgarh,97,GEN,39,SC,Jasveer Singh,Male,3,0.01%,Candidate Count,15443466,TRUE,Upto 100,1188,1%,0,36-40,4,Lost,4,1,153662,BSP,National,Bahujan Samaj Party,S19,Punjab,1188,1188,2017,0
Amargarh,106,GEN,51,SC,Tarsem Singh,Male,3,0.00%,Candidate Count,15443466,TRUE,Upto 100,534,0%,0,51-60,10,Lost,10,1,131553,BSP,National,Bahujan Samaj Party,S19,Punjab,534,534,2017,0
Patiala Rural,110,GEN,35,SC,Sukh Lal,Male,3,0.01%,Candidate Count,15443466,TRUE,Upto 100,1119,1%,0,31-35,5,Lost,5,1,146668,BSP,National,Bahujan Samaj Party,S19,Punjab,1119,1119,2017,0
Ghanaur,113,GEN,36,SC,Jagjeet Singh,Male,3,0.01%,Candidate Count,15443466,TRUE,Upto 100,1275,1%,0,36-40,5,Lost,5,1,125479,BSP,National,Bahujan Samaj Party,S19,Punjab,1275,1275,2017,0
Batala,7,GEN,61,SC,Bakhshis Singh,Male,4,0.00%,Candidate Count,15443466,TRUE,Upto 100,546,0%,0,61-70,7,Lost,7,1,123414,BSP,National,Bahujan Samaj Party,S19,Punjab,546,546,2017,0
Dera Baba  Nanak,10,GEN,35,SC,Jasbir Singh,Male,4,0.00%,Candidate Count,15443466,TRUE,Upto 100,267,0%,0,31-35,9,Lost,9,1,140996,BSP,National,Bahujan Samaj Party,S19,Punjab,267,267,2017,0
Shahkot,32,GEN,35,SC,Charanjit Kumar Nahar,Male,4,0.01%,Candidate Count,15443466,TRUE,Upto 100,952,1%,0,31-35,4,Lost,4,1,135356,BSP,National,Bahujan Samaj Party,S19,Punjab,952,952,2017,0
Garhshankar,45,GEN,61,SC,Bakhshish Singh,Male,4,0.04%,Candidate Count,15443466,TRUE,Upto 100,6031,5%,0,61-70,4,Lost,4,1,125658,BSP,National,Bahujan Samaj Party,S19,Punjab,6031,6031,2017,0
Amloh,56,GEN,36,SC,Ram Singh,Male,4,0.01%,Candidate Count,15443466,TRUE,Upto 100,942,1%,0,36-40,6,Lost,6,1,113454,BSP,National,Bahujan Samaj Party,S19,Punjab,942,942,2017,0
Samrala,58,GEN,50,SC,Dalvir Singh,Male,4,0.00%,Candidate Count,15443466,TRUE,Upto 100,687,1%,0,46-50,6,Lost,6,1,134986,BSP,National,Bahujan Samaj Party,S19,Punjab,687,687,2017,0
Bhagha Purana,72,GEN,42,SC,Mander Singh,Male,4,0.01%,Candidate Count,15443466,TRUE,Upto 100,871,1%,0,41-45,6,Lost,6,1,138050,BSP,National,Bahujan Samaj Party,S19,Punjab,871,871,2017,0
Jalalabad,79,GEN,47,SC,Malkit Singh,Male,4,0.00%,Candidate Count,15443466,TRUE,Upto 100,528,0%,0,46-50,7,Lost,7,1,169049,BSP,National,Bahujan Samaj Party,S19,Punjab,528,528,2017,0
Dhuri,107,GEN,60,SC,Bhola Singh,Male,4,0.01%,Candidate Count,15443466,TRUE,Upto 100,1390,1%,0,51-60,5,Lost,5,1,128425,BSP,National,Bahujan Samaj Party,S19,Punjab,1390,1390,2017,0
Shahkot,32,GEN,47,SC,Pal Singh,Male,5,0.00%,Candidate Count,15443466,TRUE,Upto 100,222,0%,0,46-50,12,Lost,12,1,135356,AITC,National,All India Trinamool Congress,S19,Punjab,222,222,2017,0
Nawanshahr,47,GEN,42,SC,Dr. Nachhatar Pal,Male,5,0.13%,Candidate Count,15443466,TRUE,Upto 100,19578,15%,0,41-45,4,Lost,4,1,128619,BSP,National,Bahujan Samaj Party,S19,Punjab,19578,19578,2017,0
Rupnagar,50,GEN,58,SC,Makhan Singh,Male,5,0.01%,Candidate Count,15443466,TRUE,Upto 100,1081,1%,0,51-60,4,Lost,4,1,130084,BSP,National,Bahujan Samaj Party,S19,Punjab,1081,1081,2017,0
Maur,95,GEN,44,SC,Dusahira Singh,Male,5,0.00%,Candidate Count,15443466,TRUE,Upto 100,436,0%,0,41-45,8,Lost,8,1,137593,BSP,National,Bahujan Samaj Party,S19,Punjab,436,436,2017,0
Lehra,99,GEN,31,SC,Ram Dass,Male,5,0.02%,Candidate Count,15443466,TRUE,Upto 100,3284,2%,0,31-35,4,Lost,4,1,138204,BSP,National,Bahujan Samaj Party,S19,Punjab,3284,3284,2017,0
Sunam,101,GEN,39,SC,Ram Singh,Male,5,0.00%,Candidate Count,15443466,TRUE,Upto 100,641,0%,0,36-40,9,Lost,9,1,155406,BSP,National,Bahujan Samaj Party,S19,Punjab,641,641,2017,0
Kapurthala,27,GEN,48,SC,Advocate Paramjit Singh,Male,2,0.18%,Candidate Count,15443466,TRUE,Upto 100,27561,26%,0,46-50,2,Lost,2,1,105540,SAD,State,Shiromani Akali Dal,S19,Punjab,27561,27561,2017,0
Pathankot,3,GEN,45,SC,Sat Pal,Male,6,0.00%,Candidate Count,15443466,TRUE,Upto 100,352,0%,0,41-45,7,Lost,7,1,110853,SHS,State,Shivsena,S19,Punjab,352,352,2017,0
Bathinda Urban,92,GEN,38,SC,Parveen Hiteshi,Male,11,0.00%,Candidate Count,15443466,TRUE,Upto 100,418,0%,0,36-40,7,Lost,7,1,151392,SHS,State,Shivsena,S19,Punjab,418,418,2017,0
Kapurthala,27,GEN,41,SC,Satish Kumar Nahar,Male,4,0.00%,Candidate Count,15443466,TRUE,Upto 100,392,0%,0,41-45,8,Lost,8,1,105540,RKSP,Unrecognised,Rashtriya Krantikari Samajwadi Party,S19,Punjab,392,392,2017,0
Lambi,83,GEN,46,SC,Gurmeet Singh Ranghreta,Male,4,0.00%,Candidate Count,15443466,TRUE,Upto 100,730,1%,0,46-50,5,Lost,5,1,133987,PLP,Unrecognised,Punjab Labour Party,S19,Punjab,730,730,2017,0
Raja Sansi,12,GEN,45,SC,Sardool Singh,Male,5,0.01%,Candidate Count,15443466,TRUE,Upto 100,824,1%,0,41-45,6,Lost,6,1,132008,DPIN,Unrecognised,Democratic Party of India (Ambedkar),S19,Punjab,824,824,2017,0
Amritsar Central,17,GEN,51,SC,Ashok Kumar,Male,5,0.00%,Candidate Count,15443466,TRUE,Upto 100,162,0%,0,51-60,8,Lost,8,1,90708,DEMSWP,Unrecognised,Democratic Swaraj Party,S19,Punjab,162,162,2017,0
Patti,23,GEN,33,SC,Jatinder Singh Pannu,Male,5,0.00%,Candidate Count,15443466,TRUE,Upto 100,462,0%,0,31-35,10,Lost,10,1,143413,BSP(A),Unrecognised,Bahujan Samaj Party  (Ambedkar),S19,Punjab,462,462,2017,0
Sultanpur Lodhi,28,GEN,60,SC,Surat Singh,Male,5,0.00%,Candidate Count,15443466,TRUE,Upto 100,166,0%,0,51-60,12,Lost,12,1,108482,APPA,Unrecognised,Aapna Punjab Party,S19,Punjab,166,166,2017,0
Jalandhar Cantt.,37,GEN,34,SC,Harvinder Singh,Male,5,0.00%,Candidate Count,15443466,TRUE,Upto 100,440,0%,0,31-35,7,Lost,7,1,126811,DPI,Unrecognised,Democratic Party of India,S19,Punjab,440,440,2017,0
Urmar,41,GEN,46,SC,Sugriv Singh,Male,5,0.00%,Candidate Count,15443466,TRUE,Upto 100,341,0%,0,46-50,10,Lost,10,1,126075,DPIN,Unrecognised,Democratic Party of India (Ambedkar),S19,Punjab,341,341,2017,0
Hoshiarpur,43,GEN,62,SC,Ajit Ram,Male,5,0.00%,Candidate Count,15443466,TRUE,Upto 100,235,0%,0,61-70,9,Lost,9,1,123179,BDPty,Unrecognised,Bharatrashtra Democratic Party,S19,Punjab,235,235,2017,0
Ludhiana North,65,GEN,68,SC,Joginder Lal,Male,5,0.00%,Candidate Count,15443466,TRUE,Upto 100,195,0%,0,61-70,12,Lost,12,1,124557,BMUP,Unrecognised,Bahujan Mukti Party,S19,Punjab,195,195,2017,0
Dakha,68,GEN,41,SC,Kulwant Singh,Male,5,0.00%,Candidate Count,15443466,TRUE,Upto 100,263,0%,0,41-45,9,Lost,9,1,146287,APPA,Unrecognised,Aapna Punjab Party,S19,Punjab,263,263,2017,0
Muktsar,86,GEN,44,SC,Harjit Singh,Male,5,0.00%,Candidate Count,15443466,TRUE,Upto 100,586,0%,0,41-45,8,Lost,8,1,147084,RMPOI,Unrecognised,Revolutionary Marxist Party of India,S19,Punjab,586,586,2017,0
Bathinda Urban,92,GEN,51,SC,Sant Lal,Male,5,0.00%,Candidate Count,15443466,TRUE,Upto 100,382,0%,0,51-60,8,Lost,8,1,151392,BMUP,Unrecognised,Bahujan Mukti Party,S19,Punjab,382,382,2017,0
Dera Bassi,112,GEN,29,SC,Amrik Singh,Male,5,0.00%,Candidate Count,15443466,TRUE,Upto 100,562,0%,0,Upto 30,7,Lost,7,1,178140,APPA,Unrecognised,Aapna Punjab Party,S19,Punjab,562,562,2017,0
Ajnala,11,GEN,49,SC,Satnam Singh,Male,6,0.00%,Candidate Count,15443466,TRUE,Upto 100,218,0%,0,46-50,13,Lost,13,1,121487,BSP(A),Unrecognised,Bahujan Samaj Party  (Ambedkar),S19,Punjab,218,218,2017,0
Bholath,26,GEN,44,SC,Satpal Kimti,Male,6,0.00%,Candidate Count,15443466,TRUE,Upto 100,170,0%,0,41-45,9,Lost,9,1,97940,DPIN,Unrecognised,Democratic Party of India (Ambedkar),S19,Punjab,170,170,2017,0
Kapurthala,27,GEN,33,SC,Manoj Kumar Nahar,Male,6,0.01%,Candidate Count,15443466,TRUE,Upto 100,1115,1%,0,31-35,4,Lost,4,1,105540,BSP(A),Unrecognised,Bahujan Samaj Party  (Ambedkar),S19,Punjab,1115,1115,2017,0
Mukerian,39,GEN,28,SC,Kuldeep Kumar,Male,6,0.00%,Candidate Count,15443466,TRUE,Upto 100,240,0%,0,Upto 30,12,Lost,12,1,135901,HSS,Unrecognised,Hindustan Shakti Sena,S19,Punjab,240,240,2017,0
Atam Nagar,62,GEN,29,SC,Ravi Kumar Vaid,Male,6,0.00%,Candidate Count,15443466,TRUE,Upto 100,520,0%,0,Upto 30,6,Lost,6,1,107119,SWAP,Unrecognised,Swabhiman Party,S19,Punjab,520,520,2017,0
Bhagha Purana,72,GEN,63,SC,Nirmal Singh,Male,6,0.00%,Candidate Count,15443466,TRUE,Upto 100,610,0%,0,61-70,7,Lost,7,1,138050,NAIP,Unrecognised,National Adhikar Insaf Party,S19,Punjab,610,610,2017,0
Guru Har Sahai,78,GEN,44,SC,Harbhajan Singh,Male,6,0.00%,Candidate Count,15443466,TRUE,Upto 100,123,0%,0,41-45,11,Lost,11,1,137298,IKL,Unrecognised,Indian Krantikari Lehar,S19,Punjab,123,123,2017,0
Fazilka,80,GEN,26,SC,Gurjinder Singh,Male,6,0.00%,Candidate Count,15443466,TRUE,Upto 100,290,0%,0,Upto 30,13,Lost,13,1,143073,IKL,Unrecognised,Indian Krantikari Lehar,S19,Punjab,290,290,2017,0
Gidderbaha,84,GEN,62,SC,Tek Singh,Male,6,0.00%,Candidate Count,15443466,TRUE,Upto 100,356,0%,0,61-70,8,Lost,8,1,139227,NAIP,Unrecognised,National Adhikar Insaf Party,S19,Punjab,356,356,2017,0
Sanour,114,GEN,43,SC,Gurmail Singh,Male,6,0.00%,Candidate Count,15443466,TRUE,Upto 100,160,0%,0,41-45,19,Lost,19,1,164791,BMUP,Unrecognised,Bahujan Mukti Party,S19,Punjab,160,160,2017,0
Sultanpur Lodhi,28,GEN,62,SC,Balwant Singh Sultanpuri,Male,7,0.01%,Candidate Count,15443466,TRUE,Upto 100,806,1%,0,61-70,6,Lost,6,1,108482,BSP(A),Unrecognised,Bahujan Samaj Party  (Ambedkar),S19,Punjab,806,806,2017,0
Nakodar,31,GEN,47,SC,Gurmail Singh Kaler,Male,7,0.00%,Candidate Count,15443466,TRUE,Upto 100,292,0%,0,46-50,10,Lost,10,1,143322,APPA,Unrecognised,Aapna Punjab Party,S19,Punjab,292,292,2017,0
Jalandhar Cantt.,37,GEN,46,SC,Dharam Pal,Male,7,0.00%,Candidate Count,15443466,TRUE,Upto 100,503,0%,0,46-50,6,Lost,6,1,126811,BSP(A),Unrecognised,Bahujan Samaj Party  (Ambedkar),S19,Punjab,503,503,2017,0
Urmar,41,GEN,58,SC,Gurdial Singh,Male,7,0.00%,Candidate Count,15443466,TRUE,Upto 100,348,0%,0,51-60,9,Lost,9,1,126075,BDPty,Unrecognised,Bharatrashtra Democratic Party,S19,Punjab,348,348,2017,0
Hoshiarpur,43,GEN,42,SC,Paramjit Singh,Male,7,0.00%,Candidate Count,15443466,TRUE,Upto 100,163,0%,0,41-45,11,Lost,11,1,123179,HND,Unrecognised,Hindusthan Nirman Dal,S19,Punjab,163,163,2017,0
Moga,73,GEN,48,SC,Shriram Danwal,Male,7,0.00%,Candidate Count,15443466,TRUE,Upto 100,202,0%,0,46-50,12,Lost,12,1,145463,HSS,Unrecognised,Hindustan Shakti Sena,S19,Punjab,202,202,2017,0
Dharamkot,74,GEN,58,SC,Gurdeep Singh,Male,7,0.00%,Candidate Count,15443466,TRUE,Upto 100,186,0%,0,51-60,12,Lost,12,1,143996,BMUP,Unrecognised,Bahujan Mukti Party,S19,Punjab,186,186,2017,0
Jalalabad,79,GEN,40,SC,Bakhshish Singh,Male,7,0.00%,Candidate Count,15443466,TRUE,Upto 100,366,0%,0,36-40,8,Lost,8,1,169049,APPA,Unrecognised,Aapna Punjab Party,S19,Punjab,366,366,2017,0
Fazilka,80,GEN,57,SC,Makhan Singh,Male,7,0.00%,Candidate Count,15443466,TRUE,Upto 100,227,0%,0,51-60,14,Lost,14,1,143073,SAD(M),Unrecognised,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),S19,Punjab,227,227,2017,0
